4096M
2456M
3892M

97.52
30.28
1223

238	0.00086	0.00165	0.00113	0.00017	0.00100	0.00106	0.00125	0.26812	96.3
2	0.01611	0.02984	0.02298	0.00971	0.01611	0.01611	0.02984	0.04595	96.3
69	0.00227	0.03263	0.01642	0.00976	0.00685	0.01573	0.02518	1.13297	96.3
9	0.00051	0.00120	0.00076	0.00029	0.00055	0.00061	0.00109	0.00683	96.3
3	0.00066	0.00142	0.00114	0.00042	0.00066	0.00134	0.00142	0.00343	96.3
14	0.00072	0.03144	0.01423	0.01256	0.00096	0.01429	0.02396	0.19926	96.3
1338	0.00253	0.04004	0.01540	0.00941	0.00688	0.01248	0.02389	20.60724	96.3
239	0.00076	0.03105	0.00776	0.00954	0.00140	0.00183	0.01757	1.85495	96.3
246	0.00074	0.03888	0.01860	0.01158	0.00687	0.01939	0.02950	4.57470	96.3
1	0.00002	0.00002	0.00002	0.00000	0.00002	0.00002	0.00002	0.00002	96.3
238	0.00157	0.00475	0.00196	0.00040	0.00180	0.00190	0.00199	0.46646	96.3

7	0.02859	0.03048	0.02975	0.00073	0.02901	0.03007	0.03034	0.20823	0.9
2	0.02205	0.03492	0.02848	0.00910	0.02205	0.02205	0.03492	0.05697	0.9

2295	0.00003	0.00197	0.00037	0.00013	0.00032	0.00039	0.00044	0.85943	2.8

230	0.00001	0.00005	0.00003	0.00001	0.00003	0.00003	0.00004	0.00748	7.0
237	0.00247	0.04096	0.00859	0.00763	0.00422	0.00522	0.00975	2.03530	7.0
242	0.00001	0.00057	0.00028	0.00009	0.00023	0.00024	0.00035	0.06717	7.0

