13	0.00142	0.38701	0.14784	0.13427	0.04609	0.08891	0.23576	1.92192	100.0
3365	0.00005	0.84764	0.26774	0.25532	0.03165	0.16270	0.49788	900.93310	100.0
3403	0.00003	0.84653	0.26413	0.25516	0.02800	0.15339	0.49583	898.84906	100.0
3371	0.00004	0.84447	0.26414	0.25601	0.02749	0.14982	0.49383	890.42594	100.0
3380	0.00004	0.86519	0.26379	0.25532	0.02775	0.15228	0.49104	891.61205	100.0
3384	0.00002	0.84106	0.26220	0.25468	0.02671	0.14902	0.49261	887.28844	100.0
3430	0.00002	0.84933	0.26221	0.25471	0.02548	0.14904	0.49366	899.36620	100.0
2792	0.00006	0.84490	0.26523	0.25506	0.03013	0.15419	0.49007	740.52573	100.0
335	0.00020	0.78836	0.27644	0.26714	0.02781	0.13676	0.55072	92.60876	100.0
11	0.04500	0.69916	0.33283	0.25140	0.05212	0.36290	0.59393	3.66118	100.0
6	0.00165	0.65857	0.30491	0.28070	0.16141	0.16765	0.65562	1.82944	100.0
573	0.00013	0.84089	0.26697	0.25678	0.03009	0.15124	0.50452	152.97586	100.0
3145	0.00005	0.82619	0.26093	0.25564	0.02338	0.15061	0.49353	820.61075	100.0
3354	0.00003	0.84671	0.25965	0.25579	0.02246	0.14351	0.48785	870.85344	100.0
3381	0.00002	0.83780	0.26174	0.25506	0.02428	0.14937	0.49460	884.94268	100.0
3429	0.00004	0.84491	0.26220	0.25568	0.02404	0.14821	0.49386	899.09668	100.0
3395	0.00004	0.85649	0.26431	0.25621	0.02649	0.15238	0.49260	897.34261	100.0
123	0.00014	0.77516	0.20555	0.20755	0.04792	0.10216	0.34969	25.28265	100.0
424	0.00025	0.78057	0.18033	0.18297	0.04936	0.10211	0.25789	76.45900	100.0
358	0.00042	0.79396	0.15965	0.17244	0.04471	0.08945	0.19593	57.15295	100.0
338	0.00065	0.83170	0.18701	0.20048	0.04899	0.10070	0.28808	63.20964	100.0
2430	0.00004	0.86521	0.31475	0.24547	0.07190	0.30156	0.51870	764.83478	100.0
5	0.03513	0.63058	0.24814	0.23715	0.07475	0.20978	0.29046	1.24071	100.0
1971	0.00006	0.82654	0.31790	0.24467	0.07767	0.30391	0.52961	626.57804	100.0
1863	0.00007	0.83593	0.30952	0.24476	0.07056	0.28947	0.51432	576.64326	100.0
152	0.00065	0.77148	0.31581	0.25386	0.05411	0.31735	0.54682	48.00263	100.0
43	0.00051	0.74852	0.30517	0.25647	0.05143	0.31769	0.51936	13.12214	100.0
12	0.03910	0.29374	0.13768	0.10221	0.05231	0.07443	0.24129	1.65221	100.0
3	0.00563	0.07659	0.04904	0.03805	0.00563	0.06491	0.07659	0.14713	100.0
558	0.00003	0.00087	0.00006	0.00006	0.00004	0.00005	0.00006	0.03311	100.0
3089	0.00004	0.00293	0.00010	0.00012	0.00007	0.00008	0.00009	0.29932	100.0
100	0.00003	0.00112	0.00019	0.00024	0.00004	0.00005	0.00030	0.01857	100.0
3	0.00004	0.00005	0.00005	0.00001	0.00004	0.00005	0.00005	0.00014	100.0
1	0.02833	0.02833	0.02833	0.00000	0.02833	0.02833	0.02833	0.02833	100.0
1588	0.00003	0.19988	0.05424	0.03729	0.02144	0.05074	0.08182	86.13687	100.0
1576	0.00003	0.20029	0.05381	0.03694	0.02074	0.05149	0.07971	84.81040	100.0
1561	0.00001	0.17816	0.05504	0.03810	0.02194	0.05239	0.08224	85.92409	100.0
1548	0.00000	0.17709	0.05436	0.03833	0.02009	0.05184	0.08079	84.14653	100.0
1529	0.00002	0.19703	0.05391	0.03754	0.02084	0.05230	0.08083	82.43548	100.0
1547	0.00005	0.18975	0.05522	0.03740	0.02192	0.05339	0.08143	85.42457	100.0
1280	0.00005	0.16888	0.05478	0.03746	0.02261	0.05207	0.08153	70.11490	100.0
152	0.00001	0.14454	0.05458	0.03790	0.02228	0.04948	0.07867	8.29668	100.0
4	0.01794	0.09449	0.07016	0.03566	0.01794	0.07680	0.09142	0.28064	100.0
2	0.09436	0.11780	0.10608	0.01657	0.09436	0.09436	0.11780	0.21216	100.0
282	0.00020	0.17821	0.05820	0.03991	0.02636	0.05147	0.08705	16.41339	100.0
1455	0.00005	0.19746	0.05748	0.03881	0.02306	0.05448	0.08543	83.63038	100.0
1559	0.00003	0.18038	0.05529	0.03797	0.02236	0.05238	0.08269	86.19360	100.0
1610	0.00000	0.17740	0.05411	0.03690	0.02262	0.05137	0.08004	87.11757	100.0
1598	0.00007	0.17083	0.05403	0.03677	0.02137	0.05232	0.08189	86.33522	100.0
1610	0.00000	0.19331	0.05438	0.03759	0.02153	0.05277	0.08177	87.54460	100.0
32	0.00274	0.17271	0.06739	0.04437	0.02756	0.06280	0.08628	2.15638	100.0
95	0.00146	0.17208	0.06183	0.04386	0.02350	0.05993	0.09500	5.87398	100.0
59	0.00045	0.14609	0.06275	0.03957	0.03552	0.06088	0.09740	3.70226	100.0
66	0.00014	0.15556	0.07607	0.04308	0.04695	0.06897	0.10900	5.02043	100.0
1378	0.00007	0.21492	0.06098	0.04471	0.02132	0.05730	0.09075	84.02890	100.0
1	0.07425	0.07425	0.07425	0.00000	0.07425	0.07425	0.07425	0.07425	100.0
1143	0.00000	0.18889	0.06394	0.04282	0.02888	0.06291	0.09301	73.08028	100.0
1072	0.00000	0.19027	0.06138	0.04332	0.02392	0.05891	0.09059	65.79693	100.0
83	0.00016	0.15215	0.05808	0.04224	0.01508	0.06089	0.08786	4.82067	100.0
18	0.00616	0.14749	0.07064	0.03807	0.03763	0.06798	0.09489	1.27145	100.0
1134	0.00000	0.19477	0.06748	0.04332	0.02976	0.06748	0.09543	76.51979	100.0
1	0.04014	0.04014	0.04014	0.00000	0.04014	0.04014	0.04014	0.04014	100.0
185	0.00006	0.16769	0.03501	0.04848	0.00180	0.00405	0.06746	6.47738	100.0
242	0.00000	0.15991	0.03436	0.04073	0.00199	0.01492	0.05760	8.31465	100.0
184	0.00006	0.16826	0.03374	0.04549	0.00194	0.00449	0.06123	6.20792	100.0
217	0.00007	0.18424	0.04169	0.05328	0.00205	0.00476	0.08342	9.04736	100.0
183	0.00000	0.16629	0.03330	0.04731	0.00190	0.00398	0.06033	6.09472	100.0
219	0.00000	0.14641	0.03132	0.03676	0.00230	0.01417	0.05015	6.85854	100.0

0	0	0	0	0	0	0	0	0	0	

0	0	0	0	0	0	0	0	0	0	

3751	0.00951	0.73293	0.44138	0.12324	0.35031	0.45168	0.54239	1655.60447	14.5
3749	0.00000	0.00082	0.00000	0.00002	0.00000	0.00000	0.00000	0.01188	14.5
3750	0.00179	0.11734	0.00616	0.00484	0.00388	0.00560	0.00778	23.08851	14.5
3750	0.00028	0.21690	0.09486	0.04007	0.06449	0.08928	0.12412	355.72519	14.5
3749	0.00000	0.00008	0.00003	0.00001	0.00002	0.00003	0.00004	0.11097	14.5
3750	0.00258	0.03534	0.01368	0.00689	0.00762	0.00957	0.01983	51.29195	14.5

