8142.1M
449.3M
7692.8M

90.13
121.85
1234

11664	0.00484	0.08314	0.00973	0.00443	0.00573	0.00637	0.01411	113.54259	93.2
1	0.01569	0.01569	0.01569	0.00000	0.01569	0.01569	0.01569	0.01569	93.2
1	0.01226	0.01226	0.01226	0.00000	0.01226	0.01226	0.01226	0.01226	93.2

2	0.01259	0.04016	0.02638	0.01950	0.01259	0.01259	0.04016	0.05275	0.0

12562	0.00007	0.02489	0.00065	0.00023	0.00062	0.00064	0.00067	8.22700	6.8

1	0.12200	0.12200	0.12200	0.00000	0.12200	0.12200	0.12200	0.12200	0.2
1	0.05100	0.05100	0.05100	0.00000	0.05100	0.05100	0.05100	0.05100	0.2
1	0.00900	0.00900	0.00900	0.00000	0.00900	0.00900	0.00900	0.00900	0.2
1	0.04300	0.04300	0.04300	0.00000	0.04300	0.04300	0.04300	0.04300	0.2
1	0.05300	0.05300	0.05300	0.00000	0.05300	0.05300	0.05300	0.05300	0.2

